artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
John Constable,3,1948,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.55977462,215,0,0,White
John Constable,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.617775384,215,1,0,White
John Constable,5,1970,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.598671174,215,1,0,White
John Constable,6,1975,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.605918171,215,1,0,White
John Constable,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.663717281,215,1,0,White
John Constable,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.684014099,215,1,0,White
John Constable,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.666601784,215,1,0,White
John Constable,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.788342826,215,1,0,White
John Constable,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.606784365,215,1,0,White
John Constable,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.576909041,215,1,0,White
John Constable,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.457815173,215,1,0,White
John Constable,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.494475521,215,1,0,White
John Constable,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.68210917,215,1,0,White
John Constable,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.60033137,215,1,0,White
John Everett Millais,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.645018294,217,0,0,White
John Everett Millais,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.688368236,217,0,0,White
John Everett Millais,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.556528792,217,0,0,White
John Everett Millais,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.691978446,217,0,0,White
John Everett Millais,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.60501299,217,0,0,White
John Everett Millais,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.362618983,217,0,0,White
John Everett Millais,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.443067819,217,0,0,White
John Everett Millais,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.423697471,217,0,0,White
John Everett Millais,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.461172105,217,0,0,White
John Everett Millais,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.375368189,217,0,0,White
John Flaxman,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.365289896,218,0,0,White
John Flaxman,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.371863985,218,0,0,White
John Flaxman,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4496436,218,0,0,White
John H. Twachtman,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.392968995,219,0,0,White
John James Audubon,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.433284672,221,2,0,White
John Marin,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.560727312,222,1,8,White
John Marin,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.542149206,222,1,13,White
John Singer Sargent,1,1926,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.517816686,223,0,0,White
John Singer Sargent,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.345325713,223,0,0,White
John Singer Sargent,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.258805596,223,0,0,White
John Singer Sargent,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.244276865,223,0,0,White
John Singer Sargent,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.8170736,223,0,0,White
John Singer Sargent,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.827234087,223,0,0,White
John Singer Sargent,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.365158151,223,0,0,White
John Singer Sargent,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.606834692,223,0,0,White
John Singer Sargent,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.478802551,223,0,0,White
John Singer Sargent,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.466608886,223,0,0,White
John Singer Sargent,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.438213675,223,0,0,White
John Singer Sargent,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.458786002,223,0,0,White
John Singer Sargent,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.519653626,223,0,0,White
John Singer Sargent,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.419351375,223,0,0,White
John Singleton Copley,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.54171234,224,1,0,White
John Singleton Copley,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.382220045,224,1,0,White
John Singleton Copley,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.425451118,224,1,0,White
John Singleton Copley,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.333819951,224,1,0,White
John Singleton Copley,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.348385117,224,1,0,White
John Singleton Copley,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.281058101,224,1,0,White
John Singleton Copley,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.284189399,224,1,0,White
John Singleton Copley,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.289491933,224,1,0,White
John Singleton Copley,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.296657575,224,1,0,White
John Singleton Copley,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.388201639,224,1,0,White
John Singleton Copley,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.276172067,224,1,0,White
John Sloan,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.328374569,225,0,4,White
John Sloan,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.451249388,225,0,15,White
John Sloan,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.537301374,225,0,17,White
John Sloan,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.462883557,225,0,18,White
John Sloan,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.388485661,225,0,20,White
John Sloan,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.501826083,225,0,20,White
John Sloan,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.46561002,225,0,20,White
John Sloan,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.341724963,225,0,20,White
John Smibert,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.823727444,226,0,0,White
JosÃ© Clemente Orozco,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,1.062006642,228,1,0,White
JosÃ© Clemente Orozco,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.607864261,228,2,0,White
JosÃ© Clemente Orozco,7,1980,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.337039122,228,3,0,White
JosÃ© Clemente Orozco,8,1986,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.343924943,228,3,0,White
JosÃ© Clemente Orozco,9,1991,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.644087591,228,3,0,White
JosÃ© Clemente Orozco,10,1996,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.543296613,228,3,0,White
JosÃ© Clemente Orozco,11,2001,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.470521375,228,3,0,White
JosÃ© Clemente Orozco,12,2005,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.449715659,228,3,0,White
JosÃ© Clemente Orozco,13,2009,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.425377159,228,3,0,White
JosÃ© Clemente Orozco,14,2013,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.478849799,228,3,0,White
JosÃ© Clemente Orozco,15,2016,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.523457554,228,3,0,White
JosÃ© Clemente Orozco,16,2020,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.427129357,228,3,0,White
JosÃ© Guadalupe Posada,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.3708694,229,0,0,White
JosÃ© Guadalupe Posada,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.348774576,229,0,0,White
JosÃ© MarÃ­a Velasco,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.428929174,230,0,0,White
JosÃ© Sabogal,3,1948,Peruvian,Other,Male,White,Hispanic or Latino origin,Gardner,0.266590451,231,0,0,White
Josef Albers,11,2001,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.229894898,232,33,13,White
Josef Albers,12,2005,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.359988444,232,35,13,White
Joseph Mallord William Turner,1,1926,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.567767435,234,0,0,White
Joseph Mallord William Turner,2,1936,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.613373003,234,0,0,White
Joseph Mallord William Turner,3,1948,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.68416898,234,0,0,White
Joseph Mallord William Turner,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.817209803,234,0,0,White
Joseph Mallord William Turner,5,1970,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.951265776,234,1,0,White
Joseph Mallord William Turner,6,1975,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.966136097,234,1,0,White
Joseph Mallord William Turner,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.820873206,234,1,0,White
Joseph Mallord William Turner,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.86790725,234,1,0,White
Joseph Mallord William Turner,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.511143552,234,1,0,White
Joseph Mallord William Turner,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.671088981,234,1,0,White
Joseph Mallord William Turner,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.676665092,234,1,0,White
Joseph Mallord William Turner,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.68071648,234,1,0,White
Joseph Mallord William Turner,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.474827793,234,1,0,White
Joseph Mallord William Turner,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.465782134,234,1,0,White
Joseph Mallord William Turner,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.659440235,234,1,0,White
Joseph Mallord William Turner,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.534947226,234,1,0,White
Joseph Pickett,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.331584717,236,0,0,White
Joseph Pickett,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.500789373,236,0,0,White
Joseph Stella,4,1959,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.368973876,237,0,4,White
Joseph Wright of Derby,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.569343066,238,0,0,White
Joseph Wright of Derby,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.67888203,238,0,0,White
Joseph Wright of Derby,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.320102149,238,0,0,White
Joseph Wright of Derby,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.579813277,238,0,0,White
Joseph Wright of Derby,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.459602731,238,0,0,White
Joseph Wright of Derby,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.612855008,238,0,0,White
Joseph Wright of Derby,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.463244163,238,0,0,White
Joseph Wright of Derby,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.641798601,238,0,0,White
Joshua Reynolds,5,1970,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.459684854,239,0,0,White
Joshua Reynolds,6,1975,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.46623224,239,0,0,White
Joshua Reynolds,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.353310583,239,0,0,White
Josiah Johnson Hawes,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.284298411,240,0,0,White
Josiah Johnson Hawes,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.287785888,240,0,0,White
Albert Sands Southworth,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.287785888,10,0,0,White
Josiah Johnson Hawes,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.346560486,240,0,0,White
Albert Sands Southworth,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.346560486,10,0,0,White
Josiah Johnson Hawes,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.286505078,240,0,0,White
Albert Sands Southworth,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.286505078,10,0,0,White
Josiah Johnson Hawes,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.289944652,240,0,0,White
Albert Sands Southworth,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.289944652,10,0,0,White
Josiah Johnson Hawes,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.352526467,240,0,0,White
Albert Sands Southworth,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.352526467,10,0,0,White
Josiah Johnson Hawes,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.356363552,240,0,0,White
Albert Sands Southworth,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.356363552,10,0,0,White
Josiah Johnson Hawes,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.298360909,240,0,0,White
Albert Sands Southworth,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.298360909,10,0,0,White
Josiah Johnson Hawes,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.221787555,240,0,0,White
Albert Sands Southworth,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.221787555,10,0,0,White
Jules Bastien-Lepage,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.414790318,241,0,0,White
Jules Bastien-Lepage,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.432096206,241,0,0,White
Jules Bastien-Lepage,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.513454521,241,0,0,White
Julia Codesido,3,1948,Peruvian,Other,Female,White,Hispanic or Latino origin,Gardner,0.326637269,242,0,0,White
Julia Margaret Cameron,4,1959,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.266092109,243,3,0,White
Julia Margaret Cameron,12,2005,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.311498343,243,7,0,White
Julia Margaret Cameron,13,2009,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.25652998,243,7,0,White
Julia Margaret Cameron,14,2013,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.257963109,243,7,0,White
Julia Margaret Cameron,15,2016,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.248956239,243,7,0,White
Julia Margaret Cameron,16,2020,British,British,Female,White,Not Hispanic or Latino origin,Gardner,0.264451399,243,7,0,White
Julian Schnabel,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.386753521,244,0,4,White
Julian Schnabel,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.342760983,244,0,4,White
Julian Schnabel,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.339643585,244,0,5,White
Julian Schnabel,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.346817068,244,0,5,White
Julian Schnabel,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.322500116,244,0,6,White
Julian Schnabel,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.223967837,244,0,6,White
Julian Schnabel,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.277061856,244,0,7,White
